edge_uid,n_train_observed,n_train_months,train_pearson,abs_train_pearson,mean_trip_count,std_trip_count,min_trip_count,max_trip_count,trail_name,screen_rank
514176287,43,43,0.8211062641100703,0.8211062641100703,104.06976744186046,61.88753061144647,10.0,245.0,Ashokan High Point Trail,22
515092855,43,43,0.8208125838530053,0.8208125838530053,379.5348837209302,124.21570118475157,155.0,605.0,Ashokan High Point Trail,23
514124148,40,40,0.8201268963385987,0.8201268963385987,52.25,44.17259273257513,5.0,170.0,Ashokan High Point Trail,24
515147576,40,40,0.8189680871957131,0.8189680871957131,63.0,41.5068730792927,10.0,160.0,Ashokan High Point Trail,25
513425776,42,42,0.818690008939027,0.818690008939027,141.66666666666666,95.4620769210544,5.0,385.0,Ashokan High Point Trail,26
514288671,43,43,0.8186723276681361,0.8186723276681361,257.3255813953488,144.02524926293017,5.0,545.0,Ashokan High Point Trail,27
515092835,43,43,0.8175253221704013,0.8175253221704013,320.2325581395349,108.07819858772062,125.0,500.0,Ashokan High Point Trail,28
514176299,43,43,0.8174324251804826,0.8174324251804826,104.06976744186046,62.53813897243109,10.0,240.0,Ashokan High Point Trail,29
514288433,43,43,0.8168925994632228,0.8168925994632228,265.5813953488372,145.83996979046188,5.0,560.0,Ashokan High Point Trail,30
511265178,42,42,0.8167124711920388,0.8167124711920388,56.30952380952381,33.894735252196504,5.0,130.0,Ashokan High Point Trail,31
514176297,41,41,0.8160712155234425,0.8160712155234425,96.46341463414635,60.38671110475202,5.0,220.0,Ashokan High Point Trail,32
514200380,43,43,0.8160592922945881,0.8160592922945881,149.41860465116278,111.30293979734071,10.0,445.0,Ashokan High Point Trail,33
511445117,43,43,0.8159963033641459,0.8159963033641459,300.4651162790698,153.7035410003868,40.0,565.0,Ashokan High Point Trail,34
514176298,43,43,0.8158756629605718,0.8158756629605718,105.81395348837209,62.78203254266512,10.0,240.0,Ashokan High Point Trail,35
514124139,40,40,0.8157534469608102,0.8157534469608102,49.75,43.08533571699488,5.0,175.0,Ashokan High Point Trail,36
514124141,40,40,0.8153107335353696,0.8153107335353696,52.625,43.70629685314674,5.0,180.0,Ashokan High Point Trail,37
499518065,41,41,0.8149410105956931,0.8149410105956931,51.707317073170735,40.41363872657288,5.0,155.0,Ashokan High Point Trail,38
514288431,43,43,0.8137951009630597,0.8137951009630597,265.2325581395349,145.5447627444826,5.0,560.0,Ashokan High Point Trail,39
513425668,42,42,0.8136854397728843,0.8136854397728843,116.9047619047619,77.78921159251988,5.0,300.0,Ashokan High Point Trail,40
515092762,42,42,0.8133089433597853,0.8133089433597853,338.3333333333333,173.84695633701006,40.0,605.0,Ashokan High Point Trail,41
514176300,43,43,0.8125332110773884,0.8125332110773884,105.93023255813954,63.39836085789946,10.0,240.0,Ashokan High Point Trail,42
499519360,39,39,0.8121084015764624,0.8121084015764624,39.48717948717949,27.40521636368925,5.0,105.0,Ashokan High Point Trail,43
515092856,43,43,0.8119279427405768,0.8119279427405768,382.6744186046512,123.39130959023015,155.0,605.0,Ashokan High Point Trail,44
511265179,41,41,0.8109484505265903,0.8109484505265903,50.853658536585364,30.84036395343751,5.0,115.0,Ashokan High Point Trail,45
514288429,43,43,0.8106576861002396,0.8106576861002396,263.83720930232556,144.58000425412158,5.0,565.0,Ashokan High Point Trail,46
514176349,41,41,0.8102817831819435,0.8102817831819435,78.04878048780488,55.64258765528083,5.0,195.0,Ashokan High Point Trail,47
514162461,41,41,0.8097888893255528,0.8097888893255528,84.8780487804878,60.11954554134254,5.0,205.0,Ashokan High Point Trail,48
515092745,43,43,0.8096396539027175,0.8096396539027175,359.5348837209302,198.73053649377894,10.0,715.0,Ashokan High Point Trail,49
514176317,42,42,0.8095072923430178,0.8095072923430178,89.28571428571429,57.31355167475588,5.0,205.0,Ashokan High Point Trail,50
514200370,37,37,0.8094866541043989,0.8094866541043989,81.21621621621621,56.47523308452964,5.0,200.0,Ashokan High Point Trail,51
513531443,43,43,0.8091920489827901,0.8091920489827901,64.18604651162791,40.80922853960591,10.0,130.0,Ashokan High Point Trail,52
514200375,43,43,0.8089729008548183,0.8089729008548183,103.48837209302326,66.90909685928303,5.0,250.0,Ashokan High Point Trail,53
